runtime,rating,votes,gross_earn,director_avg_earn,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
114.0,7.9,85513.0,6.54,8.870000000000001,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
123.0,6.4,79753.0,104.64,90.738,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
110.0,7.4,89977.0,115.0,267.61,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.0,6.7,82810.0,0.04,0.04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.0,5.7,92641.0,135.39,112.345,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.0,6.5,103833.0,57.47,57.47,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
112.0,8.0,90208.0,6.2,9.241111111111111,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.0,7.2,88036.0,0.08,62.475,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
119.0,6.4,80560.0,35.75,30.055,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
110.0,5.9,76715.0,18.47,20.705,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.0,6.1,80241.0,19.7,19.7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93.0,5.3,89586.0,92.98,45.542,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
133.0,5.8,97053.0,80.57,43.66,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
114.0,6.9,84316.0,24.94,60.43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
93.0,5.9,82658.0,140.09,56.053333333333335,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.0,5.6,74279.0,22.52,40.53866666666667,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
83.0,7.2,92952.0,63.46,42.375,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.0,7.6,90583.0,28.0,47.62552000754145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137.0,7.5,85393.0,41.9,19.748181818181816,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
84.0,6.5,75968.0,14.38,14.38,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100.0,7.0,95453.0,66.76,44.78857142857142,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145.0,7.9,84500.0,12.06,24.395,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98.0,5.9,78086.0,25.46,25.46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
120.0,7.3,87711.0,11.24,4.616666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
120.0,7.2,72670.0,4.86,3.335,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
117.0,5.8,86622.0,45.68,130.55333333333334,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
132.0,6.4,89880.0,82.26,62.877500000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
129.0,8.1,92830.0,0.06,5.305000000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.0,5.8,78500.0,44.28,58.7625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
124.0,6.7,89439.0,52.8,63.60142857142858,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
91.0,8.1,106804.0,28.0,2.7466666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
113.0,7.2,88074.0,17.19,20.821,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
116.0,8.4,123871.0,8.18,11.847142857142858,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
105.0,6.9,83813.0,72.08,116.38111111111112,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
133.0,6.3,83228.0,30.31,73.62,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
82.0,6.7,91237.0,28.0,42.59,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100.0,6.7,100268.0,0.32,9.395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
134.0,8.0,81822.0,8.28,8.28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
134.0,7.3,265641.0,102.47,101.60249999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
108.0,5.9,77127.0,10.96,12.366666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
97.0,7.1,87379.0,32.7,97.74375,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.0,5.9,87400.0,51.44,33.845,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
109.0,6.3,102810.0,32.0,17.665,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133.0,7.6,73834.0,6.17,22.1025,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
108.0,6.6,73844.0,36.02,33.242,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
95.0,6.2,82693.0,48.2,48.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
93.0,5.3,77467.0,44.81,44.81,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.0,8.0,82745.0,2.38,1.31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104.0,7.6,76002.0,24.63,36.2125,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99.0,6.9,81524.0,21.13,22.05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
108.0,5.9,87513.0,62.95,44.68,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
96.0,5.9,78737.0,47.85,47.85,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
95.0,7.1,156722.0,143.53,143.53,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117.0,7.1,89579.0,124.06,62.83888888888888,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.0,8.0,121381.0,6.74,6.74,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.0,8.0,89479.0,28.0,31.095,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
93.0,5.6,78308.0,21.16,18.666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
96.0,6.4,96858.0,83.03,83.03,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96.0,5.6,73650.0,37.95,23.064999999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
108.0,6.0,90662.0,67.13,36.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
98.0,5.6,76893.0,17.23,28.27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
94.0,7.9,101350.0,1.32,2.205,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
96.0,5.7,91073.0,22.47,22.47,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
115.0,6.5,86919.0,61.49,54.14,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
87.0,6.6,101301.0,33.24,24.44333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
103.0,5.9,80347.0,31.04,20.732,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
123.0,5.9,78078.0,38.52,87.1875,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
98.0,5.4,84110.0,50.55,50.55,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
119.0,7.9,89005.0,28.0,5.305000000000001,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95.0,6.5,81962.0,7.77,113.75666666666666,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
110.0,6.9,83190.0,13.82,13.82,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
93.0,6.7,115105.0,123.09,123.09,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148.0,6.6,104285.0,8.11,18.804285714285715,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96.0,6.7,80133.0,0.32,113.75666666666666,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69.0,7.4,88600.0,48.09,35.66166666666667,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.0,6.4,85819.0,39.44,39.44,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
123.0,7.3,89676.0,25.89,17.383333333333333,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
86.0,6.9,83397.0,0.27,0.27,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105.0,7.2,69366.0,4.66,37.252500000000005,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
85.0,8.1,117525.0,28.0,2.7466666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
117.0,6.5,82808.0,63.86,78.89428571428572,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.0,5.5,75137.0,40.08,67.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
119.0,7.3,85374.0,109.71,117.98666666666666,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101.0,6.9,99544.0,60.33,73.62,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
125.0,7.2,93093.0,14.56,9.241111111111111,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,6.3,87203.0,63.95,102.526,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
110.0,6.4,69550.0,2.78,2.78,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.0,5.3,81303.0,60.4,87.1875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
87.0,6.3,80507.0,28.57,28.57,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
126.0,7.9,75465.0,28.0,30.88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
91.0,6.8,71995.0,12.06,12.06,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,7.3,78283.0,28.0,47.62552000754145,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
95.0,6.5,98708.0,18.47,9.395,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
108.0,5.8,80360.0,60.07,36.1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
103.0,6.5,86940.0,83.36,67.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
154.0,7.7,86406.0,98.47,156.35148148148147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128.0,7.5,91554.0,52.08,52.08,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
102.0,5.8,77776.0,74.33,81.21249999999999,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.0,4.9,81341.0,130.51,65.91428571428571,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
115.0,7.5,75774.0,7.44,7.44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
108.0,7.1,74706.0,4.56,8.235,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
123.0,7.2,100327.0,1.88,3.1344444444444446,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
95.0,7.1,81517.0,1.29,1.29,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89.0,6.0,85727.0,12.63,24.498,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100.0,5.9,73747.0,22.53,22.53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99.0,6.8,90510.0,63.5,63.5,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93.0,6.3,83054.0,68.52,45.542,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.0,3.9,81288.0,48.61,113.72999999999999,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102.0,6.7,73628.0,13.21,22.05,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
101.0,6.6,117629.0,13.65,18.610000000000003,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.0,6.8,79710.0,33.33,41.77916666666667,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.0,5.9,85691.0,78.22,36.1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
109.0,6.2,86367.0,13.25,11.79,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
114.0,5.6,73535.0,60.88,40.53866666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
96.0,6.9,122763.0,39.51,65.035,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
98.0,6.8,76072.0,6.01,6.01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
107.0,6.0,88592.0,82.67,67.63933333333334,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
87.0,7.2,92711.0,2.12,10.797142857142857,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
118.0,7.2,128565.0,12.71,8.4075,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90.0,7.7,89660.0,1.75,55.78363636363636,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
118.0,6.6,81935.0,75.67,75.67,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
125.0,6.0,81889.0,48.17,73.78190476190477,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
93.0,5.8,74871.0,25.68,25.68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.0,3.3,84603.0,74.16,84.20769230769231,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.0,7.3,83382.0,7.36,5.8025,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99.0,6.7,79550.0,3.63,64.22125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
104.0,5.5,81744.0,42.61,44.18545454545455,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105.0,7.1,70200.0,0.12,0.16999999999999998,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106.0,6.1,77887.0,17.3,30.7525,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
81.0,5.6,70796.0,30.54,34.9625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105.0,6.7,71925.0,9.53,101.60249999999999,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,6.9,78315.0,11.63,19.650000000000002,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
130.0,6.5,81376.0,90.46,59.93259259259259,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
117.0,6.9,229469.0,128.34,141.965,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
121.0,7.2,72821.0,6.78,20.8825,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
92.0,6.6,90360.0,83.35,152.822,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.0,5.9,75112.0,17.43,17.43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
103.0,7.2,103273.0,1.11,23.064999999999998,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,7.2,84046.0,13.1,14.215,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
94.0,6.6,88643.0,23.83,44.78857142857142,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
142.0,6.8,91690.0,22.8,22.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
88.0,6.7,86163.0,13.92,24.635,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
95.0,8.0,80924.0,22.24,20.821,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
105.0,6.3,79397.0,30.66,20.435000000000002,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102.0,7.0,78234.0,11.49,11.49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
146.0,4.5,79830.0,95.35,124.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
141.0,6.6,87258.0,100.77,66.116,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
106.0,6.9,80499.0,6.26,5.783333333333334,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145.0,7.7,76875.0,4.4,63.32285714285714,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
102.0,7.2,71495.0,16.84,74.17999999999999,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120.0,7.9,101593.0,27.55,29.168750000000003,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.0,5.6,69873.0,56.05,70.69285714285714,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
121.0,6.5,72994.0,3.07,14.736666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
99.0,7.0,93534.0,28.0,47.62552000754145,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
88.0,5.7,75465.0,65.54,102.526,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112.0,5.7,79725.0,70.23,82.61,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102.0,6.7,78407.0,1.99,52.91857142857143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
104.0,6.4,85749.0,74.08,44.49142857142857,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
107.0,5.6,79130.0,8.01,48.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
104.0,6.1,73709.0,28.0,17.53,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
104.0,6.5,80073.0,32.36,32.36,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.0,6.3,75120.0,43.11,40.8925,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
91.0,7.0,78681.0,7.42,4.48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93.0,7.1,74238.0,5.31,14.241666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
106.0,6.0,80986.0,14.01,14.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
106.0,6.3,134337.0,30.5,56.94428571428572,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
107.0,6.5,78774.0,31.01,71.30666666666667,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
80.0,5.0,86453.0,75.37,45.25666666666667,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87.0,7.1,90512.0,85.42,85.42,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.0,6.6,92327.0,0.33,1.598888888888889,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102.0,4.8,72520.0,62.25,98.80999999999999,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
123.0,6.3,70306.0,26.84,56.223749999999995,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105.0,6.6,80546.0,76.47,117.98666666666666,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100.0,6.6,67951.0,6.0,3.06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
115.0,6.8,86694.0,76.25,44.012,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
99.0,6.0,77240.0,70.33,71.512,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
130.0,5.2,72581.0,69.12,30.874285714285715,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
105.0,7.7,78608.0,0.54,17.044999999999998,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
97.0,5.6,80557.0,88.72,61.24666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
101.0,6.3,90091.0,131.54,166.765,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.0,7.0,82960.0,25.19,35.51833333333334,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101.0,5.5,77108.0,31.61,31.61,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
99.0,6.3,72217.0,38.11,41.54333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
109.0,6.3,71944.0,0.1,0.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
116.0,6.4,79218.0,43.25,52.330000000000005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
107.0,6.6,69356.0,21.84,26.439999999999998,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
137.0,6.7,80162.0,77.87,92.32947368421053,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
89.0,7.6,70509.0,5.74,17.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.0,5.5,76814.0,49.32,66.71,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
113.0,5.0,76336.0,91.41,113.72999999999999,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
117.0,7.0,88516.0,67.41,67.1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89.0,6.9,95814.0,50.86,105.86000000000001,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106.0,5.9,103783.0,27.37,45.053333333333335,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
127.0,5.9,67245.0,10.17,67.63933333333334,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.0,6.4,73321.0,40.98,47.26777777777777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110.0,6.4,69284.0,70.01,70.01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
101.0,7.8,91522.0,32.42,32.42,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
121.0,7.0,75574.0,65.71,82.61,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
135.0,6.0,73818.0,43.95,114.57000000000001,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.0,7.0,84168.0,52.29,51.69,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
140.0,7.3,73068.0,120.28,189.62,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
91.0,6.7,84716.0,0.01,27.169999999999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
138.0,7.5,80608.0,31.16,59.93259259259259,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
91.0,5.8,66126.0,66.64,62.0375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
92.0,6.8,85044.0,11.81,11.81,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.0,5.4,71133.0,56.13,102.70636363636363,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
94.0,7.2,96099.0,14.64,31.062,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
210.0,8.1,89915.0,1.22,1.5766666666666669,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
89.0,5.9,73592.0,31.69,28.439999999999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
92.0,4.4,79032.0,0.18,0.15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
91.0,7.1,85873.0,25.6,54.845454545454544,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.0,6.3,75976.0,17.41,28.906666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
98.0,6.5,71907.0,66.82,71.30666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
117.0,6.5,99245.0,12.28,44.866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
